folio,head_a,head_e,head_o,head_k,head_t,head_headless,mod_p,mod_f,mod_i,mod_c,mod_d,mod_s,term_y,term_n,term_l,term_r,term_m,term_h,pfx_qo,pfx_ch,pfx_sh,pfx_ok,pfx_ot,pfx_da,pfx_ol,pfx_ct,pfx_bare,e_depth_mean,i_depth_mean,mean_atom_length,token_count,section
f46v,0.005948517238401174,0.007576109358805788,-0.038887305893384544,-0.034732429936795484,0.004156512073550646,0.061535952903745805,0.014988715772181152,-0.008323979121476586,-0.07814894636186875,0.008783919348758093,0.10184160747230953,0.003989518434636255,0.10725845604772166,-0.06458312341703035,-0.04672679177483024,-0.0012263928414352754,0.03605528220182937,-0.0010086724515651507,-0.026907691142530846,0.037418620001792635,-0.008366421424594067,-0.01636920788232353,0.011172298348593214,0.04861989449866902,-0.005955718721452841,0.011941801734895788,-0.05155357541304939,-0.025154260869669876,-0.08374256376986922,-0.08811010147134457,3.71875,Herbal
f48r,-0.046081040409133994,0.024986778454868158,0.02832597480304222,-0.032606708709950666,0.03330926032742249,-0.013572863778104571,0.012660544904684441,-0.017332988130485595,-0.033610025418453426,-0.007108377442415104,0.024607069563614303,-0.018583616498049238,0.025165126763381118,-0.008605797776783358,0.07454054297565058,-0.08018175269567154,0.006700084307305631,-0.0010086724515651507,-0.009092122765164717,-0.10247408168866184,-0.010795817112416728,-0.021025549617316952,0.04923283079114813,-0.01231744733754922,0.0007251194200594557,0.01639569382923732,0.08935137448066455,0.15148305059910222,-0.023013818830597943,0.29360869597778994,-18.28125,Herbal
f48v,0.011525522815406752,0.072784174566871,-0.04167580868188733,-0.04910394430830986,-0.0069974990804605106,0.019064910432703308,-0.0051743043908390116,-0.009396480193977659,-0.17102753924046163,-0.047415136850298106,0.05786906349976556,-0.01724600280088498,0.09159994038920605,-0.09118115001505694,0.004538759490721023,-0.0014408930559355049,0.00473825088479805,0.006927835484942786,-0.07517023940507911,0.031198113781286424,-0.0338919469501196,-0.03288572439884005,0.11477590195219681,-0.04468769880892429,-0.001236714002448125,0.009796799589893643,0.03210150824203423,0.05463981892440989,-0.4153215111382902,-0.36610237946362245,18.71875,Herbal
f50r,0.01009873487176488,-0.1323165923316487,0.00585406469068267,0.06851688679566731,-0.00039860484111683275,0.042606911502794276,0.012660544904684441,-0.00609703307430582,0.07874952514334432,0.060307352894663546,-0.042808660773464347,-0.007347661441869463,-0.08719442379841663,0.05880993256029529,-0.015347097473787624,0.04341375292230598,0.006700084307305631,-0.0010086724515651507,0.03585169745955438,-0.06876621652012252,-0.010795817112416728,0.001446360495042598,-0.01818289954593052,-0.001081492281369445,0.03443298458859878,-0.00607621628312223,0.033171599199765645,-0.14065178086157187,-0.10662585896437715,0.19248510047217193,-18.28125,Herbal
f50v,0.04667291510565619,-0.11202308166895664,0.04449199177162741,0.013254332335681074,-0.012666433320823322,0.02586763152113869,-0.010843238631201823,-0.007128906497832535,0.08860964896815515,-0.0020636629273956125,0.018186523817225853,-0.010443281712449605,-0.016109810177687423,0.049408419145940796,-0.021538338014947908,0.006495614880572431,-0.006599617595927573,-0.0010086724515651507,0.013265134744580756,-0.031160162862704482,-0.038427094342409845,0.07482402616805336,0.009333725081448523,-0.007272732822529729,0.028241744047438497,-0.00607621628312223,-0.04272842373075486,-0.05420371849055605,-0.13198817780495697,0.11348945727107118,-9.28125,Herbal
f55r,0.070537299569119,-0.16403098160312385,0.08070002337136409,0.016052225686569818,-0.006741482695411867,-0.015113276971290501,-0.004918288005790368,-0.017332988130485595,0.0884450670063382,-0.014901055949120431,-0.11430195544544694,-0.008797462094279757,-0.17427307548380988,0.038875173589653755,0.0382049141246176,0.0894449236363328,-0.010878748603169178,-0.0010086724515651507,-0.010270085795248074,0.0029083032334113745,-0.049124921860513864,0.024461945852056008,-0.019632700198340812,0.02021245480090675,-0.016853713490415353,-0.00607621628312223,0.054374933741266174,-0.2602603346854211,0.01801182219504316,-0.27163233338067316,16.71875,Herbal
f55v,0.19894921023909418,-0.08121460443190798,0.024868757862679225,-0.031094176298541845,-0.013255130338091767,-0.0926567012889084,-0.021047320263854884,-0.007717603515100979,0.193593950381028,-0.015211229646390899,-0.11368160805090599,-0.01220937276425494,-0.14542692163765603,0.133788324954418,0.03262178757374912,0.027100010484968046,0.0018383729849201537,-0.0010086724515651507,-0.02205668629152599,-0.07060286301969038,-0.07983211789029054,0.017327950814835166,-0.0038138416375467638,0.008425854304628833,-0.004136591902326021,0.0035391683322623857,0.1511491272896533,-0.13308911880452784,0.11801182219504303,-0.16555292891417217,-3.28125,Herbal
f57r,-0.11272187729406231,0.146128454807703,-0.014034867247842447,-0.03131521962303345,0.011612243667213272,0.00592862143434536,0.02492969123039799,0.01714977049020406,-0.10890383918572707,0.09763138750657108,0.146265341551216,0.004921484883844085,0.1619338210679142,-0.08570769626574112,-0.05977432206373984,-0.09038451648231755,0.05345198925370884,-0.0010086724515651507,-0.030014245973223608,0.04953418384149444,0.0599777848506467,-0.019475762713016292,-0.040396511840906625,0.0004682946229312146,-0.03298274574847987,0.016912289464004207,-0.00402328650345013,0.2681045151477269,-0.13198817780495697,0.799743269140647,-20.28125,Herbal
f66r,-0.035743950637567655,0.031782542420840276,-0.017415591883676987,0.014152450322663088,-0.0013006927900544932,-0.0006115538030431744,-0.00891773232198764,0.0016475442007356893,-0.0833903812627217,-0.01322142811504514,-0.031225754630009928,-0.004267185118248952,0.007224549777741285,-0.04621795047326962,0.011167702657064363,-0.02933632720866762,-0.011975501337203463,0.00303951367781155,0.002304736347289532,-0.0004061812572450918,0.029587338097976396,-0.002710917604534631,-0.03131246748268025,0.006608432140347037,-0.014978504340206467,0.001519756838905775,0.009387807260147707,0.03163193588725505,-0.026844070961718147,-0.20920616665297498,-2.0,Text
f66v,-0.06755861821563693,0.07390792790301373,-0.013933148195864012,-0.01799002381385839,0.0036781576128952984,0.0274930604537737,0.014350909824640691,0.01806524195800998,-0.1432848787544383,-0.0013412500684467227,0.06875542394364814,0.038590491088706255,-0.017193429466110743,-0.08387675333012928,0.032281419976744344,-0.03901639523320759,-0.000459108294862013,0.007840885070558743,-0.028183303037611768,0.03295397836900943,0.07869409041467884,-0.008795262255280559,-0.007642977103850375,0.05539658269128642,-0.03298274574847987,-0.00607621628312223,-0.08336414704662987,0.020927218840128436,0.28467848886170977,0.015692816490865624,5.71875,Herbal
f75r,-0.0035932277843450933,-0.007912112904579827,-0.02847920310582472,0.0475036944211307,-0.02237967215362351,0.01681211324699744,-0.009164128907156972,-0.003004002309701231,-0.08851090384175288,-0.0226663356767551,-0.0044706491273938664,-0.01683351575139739,0.02759251329219614,-0.014660367967407828,-0.05941633808279753,0.03410580917666005,0.012067230015465676,0.0017094685792476889,0.023105766747582412,-0.03209824355023655,0.027833571504821936,-0.01363706253943417,0.005518466473960017,0.014314972750336379,-0.014925878507704236,-0.0025175258810226867,-0.007594066998303173,-0.0735513907423977,-0.38597775185686367,-0.29100798924432336,69.5,Bio
f75v,-0.03130179381235437,-0.04705493731675725,0.005759133521033258,0.023933513706865445,-0.017675659781426586,0.0653414828950199,-0.0027417558510524943,-0.003004002309701231,-0.07264470686033982,-0.001122388602264164,-0.02468286667185643,-0.0077978024885168445,0.008454271175175831,-0.023925195988142717,-0.024991845715182898,-0.008316220207307642,0.0014993118094342311,-0.0007177158867717283,0.0323562750959514,-0.05644884640844315,-0.016793687423493797,-0.014646599441229854,-0.004677140250558126,0.007778042315304733,0.032830228832559816,0.0004323266263519445,0.019169400653556934,-0.07569934159728209,-0.27520852108763294,-0.19858882379482878,-3.5,Bio
f76r,0.05417909697827093,0.03045162691547071,-0.027483435119765476,-0.053637882448601515,-0.02041480853827446,0.01885699393265483,0.014049712267849252,-0.0011725004781993997,-0.005559874288781574,0.00255682304154925,-0.012996912508026148,-0.0020925932434845904,-0.013669622630133937,0.0214895662407788,-0.03818514209431999,0.026806474207422173,-0.0036872420496859995,0.004776789607733767,-0.048553965106324204,0.03404031045239514,0.026384373453682136,0.021383741898845995,-0.004563684384889868,-0.0017684583816384436,-0.014659154940009793,-0.0006860240495208552,-0.011577138942540172,-0.028226165805522285,-0.14642719005911098,-0.05766043065404647,203.5,Bio
f76v,0.0007999760991500571,0.12810730457114833,-0.02658599922232957,-0.06800601431673339,-0.006724332347798269,-0.02813934306368221,0.01840868662682361,-0.003004002309701231,0.026610455381548104,0.005780266264992472,0.11713129262017896,0.013603377452486104,0.06383037736986608,-0.013519591268378706,-0.05708624099541888,-0.0027631228621748938,0.00014975428731033719,-0.0007177158867717283,-0.06653015558251468,0.04690661081869549,0.02771221228152096,-0.005044829529725431,0.026974777153571675,-0.02621900783218789,-0.02611519889605375,0.0024824741189773134,0.019833117467716266,0.2521767645974081,0.3996826255016268,0.2941619136682978,57.5,Bio
f77r,-0.0328538700546961,0.009645766109609877,-0.03312446076079111,0.0021862933755742997,0.06039105226758634,-0.004293189217528359,0.0007163789345159197,-0.003004002309701231,0.1533412246123173,-0.0019120414273152211,0.05213129262017896,-0.009858161009052357,-0.0029003918609031842,0.06090348565469822,-0.02631701022618811,-0.021032353631405667,-0.0011963995588435087,0.0023592071901513485,0.09635445980210072,0.031329687741772416,-0.0024800954107867257,-0.03773713722203312,-0.021486761307966794,0.007242530629350569,-0.024769045049899907,-0.0025175258810226867,-0.045936113301514536,0.18063830305894657,0.27343401284901847,0.40512345212983636,-17.5,Bio
f77v,-0.027425099429550855,-0.001862483948489091,-0.03116303849725404,0.02899549625728473,-0.007970555912752947,0.038356125214263403,-0.011591313373176388,1.7145726552545218e-05,0.011421633629282224,-0.02400825337246976,0.039563316789363256,-0.013269734329991234,-0.02122249272076837,-0.006110225709466316,0.05324608528856903,-0.027967050354622026,-0.0013079496401821097,-0.0007177158867717283,0.051000055897847896,0.04588697335645983,0.007206169985448457,-0.03191794131220277,-0.04000407481017455,0.045457729327932954,-0.013297978352247108,-0.0025175258810226867,-0.061813408212042065,-0.02078396047812059,0.20513335925424725,-0.035090352192729046,-11.5,Bio
f78r,0.014932629160374536,-0.05719881787783124,0.010454817104201042,0.011772897247892461,-0.02041480853827446,0.04240487462339265,-0.0081899528289587,0.00039735823451645573,0.021389366946173938,-0.013403407204395285,0.059478231395689196,-0.010988459282207774,-0.006866901541698556,0.027245714854070263,-0.028242703580452902,-0.0056372725220388414,-0.003948885168471975,-0.0007177158867717283,-0.03494852292945344,-0.02613760686837935,-0.05995785574568993,0.01798238135462832,0.004593824772619284,0.016808203052165856,-0.01439751182122382,0.0008838346631950002,0.09517325352213801,-0.11142867757946262,-0.036589996754822884,-0.050072780209252876,-48.5,Bio
f78v,0.005217784318328131,-0.007646120086385877,0.05567427475027317,-0.04509505541262379,-0.02710104467656539,0.020901752826728792,0.0021073167638099126,0.003845312758791919,-0.06972516105680808,-0.0165485008582952,0.020898415907850187,-0.003999362273541293,-0.027368252767120238,-0.050403152912214325,0.020448005579923573,0.02220263056248263,-0.003925588178443087,-0.0007177158867717283,-0.04382467613045987,-0.03203174534568806,-0.0046508014171091905,0.015023663620959499,0.01861861277001002,-0.01012311742122899,0.013302609323124326,0.0009071316532238884,0.042778322947168324,-0.0567273449916329,0.01402224814313624,-0.26813260687964746,-50.5,Bio
f79r,0.012991492808661617,0.0037371246225622046,0.06522634010928996,-0.05440061585914985,0.020043019837291703,-0.045645769798900726,-0.0013085370235619929,-0.00043330822229763243,-0.021647899374235974,-0.010517934249146342,-0.1253494271741655,0.01230517693834729,-0.06636885142190774,-0.010055580985602358,0.035150262860622256,0.022281864284354663,0.00036183654952113425,-0.0007177158867717283,-0.03594532267763034,0.006643114674736633,0.04259010431236929,-0.006343030043864245,0.028954211600872443,-0.020370678783344705,0.0005107651142290254,5.3168206380912065e-05,-0.01609233240374905,-0.02712914799899291,-0.1138208891117658,-0.208196698156895,46.5,Bio
f79v,0.02934517383926305,-0.023531113507947676,0.02423320981721845,0.04330754500530051,-0.007501168505990356,-0.07520148995633755,-0.0002918783449278005,0.0054705739614852094,0.02467542713296053,-0.0061971348649510274,-0.045156842973041345,0.008151400051356165,0.025878399968736088,0.0334719341553501,-0.029741608227057306,-0.005291371449745522,0.003949189315558925,-0.0007177158867717283,0.018031991310140716,-0.0751979089553158,-0.03309287246424175,0.017751780639766096,0.03607082235131179,-0.01732070274744213,0.006356552516375624,0.00030733287603946016,0.04709300447336595,0.12251574764825557,-0.18339710669557352,0.07197264813157478,11.5,Bio
f80r,0.028538071337245285,-0.0379244414605977,0.00365209601576566,0.034448634209343715,0.02380287853655548,-0.05283322061470258,0.004281702499839484,-0.0007364286135561064,0.07127598826136669,0.038750787806942584,-0.18995487518027454,-0.008720885586062647,-0.08963334145099561,0.061259320296247144,0.030714212519320355,0.015904677591339844,0.010790343856471336,-0.0007177158867717283,0.01040295099344904,-0.018201098931871412,-0.0010009396459166875,0.0066445128739026915,0.004593824772619284,-0.02174054978230127,0.01394715938059024,-0.00024995218487756194,0.0056040925244055795,-0.1443084961735669,-0.19828544416455607,0.05877075720571279,98.5,Bio
f80v,0.02060156340073735,-0.07496147849763474,0.014234106597776242,0.01026118145046237,0.027204239080773157,0.004611979687640544,-0.0010093027911658066,-0.00035849966419858586,0.04104167231276501,-0.00660068611595991,-0.12797452748564114,-0.0022960934469847954,-0.07451618347669481,0.046520091271303826,0.03751693360775571,0.0170384644394124,-0.002059240421684372,-0.0007177158867717283,0.009647093094733994,-0.020090743678659012,-0.005158158088849424,-0.013007792492688394,-0.019215699036904524,-0.022118478731658793,0.04191390163304677,0.00012797676447995864,0.027901900536499324,-0.22480736238671883,-0.15875552963464146,-0.1895285625221783,35.5,Bio
f81r,0.010594662089488213,0.017286048532500986,0.07266520850713903,-0.04540939595924545,0.004084846396163085,-0.05726977784629089,0.007732358124408152,0.0018269155646949038,-0.05511659775854853,0.018244034380934505,0.020633708079116186,0.02657439194523973,-0.016085081567332016,-0.04423215165485213,0.04165772035723811,-0.012292108369421274,-0.0025193278382935275,-0.0007177158867717283,-0.05545527635546152,0.013150572171352487,-0.01401484085857567,-0.0017356507857640771,0.019776709520721428,-0.031895336334603355,0.042834076466265095,-0.0025175258810226867,0.029857272057088213,0.025365170394509584,-0.07740632328543517,-0.16502890758774047,-135.5,Bio
f81v,-0.008560489017129018,-0.032202772948231484,0.03632097752185648,-0.057599037572547335,-0.024844487386557958,0.08496143213011625,-0.003839375388680264,0.0008719666825468307,-0.013098846944033293,-0.0038321368357827207,-0.024922970945712497,0.0034870983827186633,-0.021421560614630075,-0.0003606765396965417,0.04120833264799198,-0.023751494955198155,-0.0034742767204416006,-0.0007177158867717283,-0.07623945790809605,-0.010554629491382028,-0.006880810974292995,0.035226488299731934,-0.027521346877436084,0.030176341005021416,-0.008227601996828947,0.0013584431112253752,0.06266257483205734,-0.12495501834832828,0.08376583788672587,-0.20171017935495783,-84.5,Bio
f82r,-0.03397275117357722,0.06810730457114833,-0.05522236285869321,0.036312167501448445,0.021230213106747192,-0.03813934306368216,-0.004318586100449115,-0.003004002309701231,0.04956500083609355,0.0075984480831742945,0.023040383529269903,-0.009578440729332074,0.07178492282441151,0.005798590549803112,-0.0279953319045098,-0.008444941043993077,-0.003713882076326026,-0.0007177158867717283,0.07369711714475807,0.07440661081869548,-0.01478778771847905,-0.0173175568024527,-0.028479768300973787,-0.00394628055946062,-0.02952428980514466,0.0011188377553409496,-0.055166882532283745,0.2530858555064991,0.1916966667477873,0.284843731850116,-67.5,Bio
f82v,0.007125479454854755,-0.030147728985898625,-0.03789472405454434,0.07288324742823307,0.022889761611933276,-0.0396158531307963,-0.00823560867518981,0.0003517023882853459,0.03551985135470245,0.006182950828750866,-0.03941233154089485,0.012227538526311608,-0.023736736724093654,0.011631415443030702,0.04747751739384287,-0.009860438298416506,0.0027168683812700684,0.0026379888112148487,0.08647320012218329,0.01561466450997065,-0.003915304497002531,-0.013132077851873078,-0.0027567664705894085,-0.010950551456348968,0.008498895063677792,0.0008381788169638904,-0.08067023823698175,-0.05419907432876636,-0.15303657538627546,0.16921224923876776,-44.5,Bio
f83r,-0.034347082724379356,0.03163671633585424,-0.05040952863409428,0.00272927980091367,-0.00010668528897473523,0.05244889223043547,0.008996921920941259,-0.003004002309701231,-0.00824248579492251,0.04578026626499248,0.13624893967900248,-0.001984857841631542,0.07456567148751314,-0.0036666500919081135,-0.025321535113065938,-0.026145475803351366,-0.004409069242101427,-0.0007177158867717283,-0.009618390876632327,0.06675955199516609,0.015212212281520948,-0.03533894717678425,-0.00478992872878127,0.007604521579576813,-0.03214461066075963,0.003364827060153784,-0.011049235473460234,0.0786473528327023,0.16068891480980296,0.3160736783741802,-2.5,Bio
f83v,0.0055433221067546085,0.04651034639624341,-0.03455177869001018,0.03882858644372289,0.005205325446878538,-0.05958420998383429,0.003617812102108783,-0.003004002309701231,0.02563136792907661,0.014221330903775746,0.02673205307645271,0.0028239097718777417,-0.06500042110922138,-0.010544306097276052,0.06063239018328834,0.0019802231454296576,-0.0035479643438683698,-0.0007177158867717283,0.07275691666083134,0.03592752336622401,0.028710311140836553,-0.0006151717350486238,-0.01260697189585799,-0.0017893500375110866,0.0022213030050869317,0.001284755487798606,-0.1258893159923598,0.044762315928206675,0.16068891480980296,0.24673795929567444,-79.5,Bio
f84r,-0.002988112543509225,-0.031504883794502614,0.03029765728736572,-0.019301028167148904,9.699729209092928e-05,0.022580878542966032,-0.0005109809632040888,0.005306246997777994,-0.05954605431374277,-0.012668487197611406,0.04670192973929255,-0.00646587462507622,0.06804782889341177,-0.05568718129607954,-0.03182308310068205,0.026689785725082724,0.0009600035947895623,-0.0007177158867717283,-0.04235425530550635,-0.04093964956911614,0.003716367406174703,0.002586749417642989,0.017916605408419314,0.018033069730138983,0.00509671246128697,-0.0025175258810226867,0.0384619263319822,-0.06596727972392147,0.1303858845067727,-0.06652368189956892,18.5,Bio
f84v,-0.014826825053587699,0.016464653274318397,0.0063967097113880045,-0.009713507112122433,-0.029815110445780977,0.03344567134553972,-0.00870946899277293,0.005641530831509144,-0.06637945816312049,-0.019637601170166025,0.05236184017061124,0.014712887538941434,0.08863585287418885,-0.03515503795425766,-0.018930621398877093,-0.01550807963450919,0.0012952874285207128,-0.0007177158867717283,-0.06035580399750026,-0.058965147106376556,-0.016632168121937255,0.07387447882762327,0.0030842872400269963,0.020827101677898564,0.01054906623362925,0.0003643184993807713,0.027253866747255162,0.05059175018818629,0.10940686352775164,-0.11535537739798452,4.5,Bio
f85r1,0.03574395063756766,-0.031782542420840304,0.017415591883677,-0.014152450322663088,0.0013006927900544932,0.0006115538030431189,0.008917732321987639,-0.0016475442007356893,0.08339038126272169,0.013221428115045133,0.031225754630009983,0.004267185118248945,-0.007224549777741229,0.04621795047326961,-0.011167702657064363,0.029336327208667634,0.011975501337203466,-0.00303951367781155,-0.002304736347289532,0.0004061812572450918,-0.029587338097976396,0.002710917604534624,0.031312467482680253,-0.006608432140347037,0.014978504340206467,-0.001519756838905775,-0.009387807260147707,-0.03163193588725505,0.026844070961717925,0.20920616665297498,2.0,Text
f85r2,-0.011592676576224564,-0.00976070933826953,0.042958306156365755,-0.017914910888911853,0.0017662196903602753,-0.002911032934405311,0.011637729000779005,-0.002907971463920728,0.01777669158200207,0.0028831978646517847,0.08375952344414817,0.051444325222540374,-0.018887253979666674,0.013730629084116208,-0.015951665651269847,0.024414930897420806,-0.011939024386960775,0.0,0.008934178349228744,-0.032243949679492664,-0.015829126679245895,-0.008408945402959155,0.03401432167148845,-0.014492310104124204,0.023145446411627447,-0.0013600074520956277,0.006240392885572876,0.007665081075018898,-0.01118984999025896,0.25872871207871206,-141.0,Cosmo
f86v3,-0.03208877533015492,0.08265806322490735,-0.05572575113954667,0.0006014510535593265,0.014366662219765194,-0.007266453919615501,-0.012631515205579445,-0.002139367760648339,0.043536561152282716,0.008496334000671346,0.021875279820065263,-0.007691577886810977,0.11494295447497405,0.01382379316936136,-0.03998799964451545,-0.07219622550178731,0.019247653148849166,0.0,0.029453568124470392,0.050951578444415585,0.007834550973019147,-0.0032616296931652806,-0.011985445418298435,0.004559745328506518,-0.022551537401112744,-0.0013600074520956277,-0.05364082290573957,0.1553301561885626,0.03047681667640778,0.10684796210782599,-19.0,Cosmo
f86v4,-0.045223424688784625,0.08279248215109217,0.012827901214704784,-0.05051614630414864,-0.011480177015199093,0.0035062628789097605,0.010162094134615652,0.001278713505193891,-0.13188013751889016,0.015889374940835727,0.0845144994221852,0.01091584203791443,-0.008626444096344776,-0.0715130222542503,0.014144422200480317,0.028464347506892307,-0.02065556522429777,0.0,-0.053214071479185804,0.03134561792517446,0.023772795077789108,-0.005354724400900131,0.011365042330376579,0.015946948646733725,-0.010588252970664937,-0.0013600074520956277,-0.011913347677227404,0.11456281614708475,-0.10601743619715553,-0.03876614035780124,-108.0,Cosmo
f86v5,0.08433484861215917,-0.07327776970572361,0.01804932300506612,-0.006315554356865455,-0.009274335724083885,-0.010971315721637509,-0.011323916922512844,-0.0014855686191150384,0.038486199667684906,-0.040415422065921414,-0.10354045115580104,-0.021487687308151357,-0.04203516694215931,0.023924516138557006,0.018067469053666227,-0.011212873691521713,0.013325559475540281,0.0,-0.03588844462935055,-0.028840342872279046,0.006489051290443373,0.004934547950694219,0.00734426833138177,-0.02170592453135306,-0.011076888699709443,0.001264664463914871,0.07747906869625787,-0.13423653606154867,0.05131015000974104,-0.3322966033052519,85.0,Cosmo
f86v6,0.004570027983005015,-0.08241206633200648,-0.018109779236590018,0.07414516049636662,0.004621630829157501,0.01764253969674834,0.0021556089926976496,0.005254194338490208,0.03208068511692025,0.01314651525976257,-0.08660885153059761,-0.03318090206549249,-0.04539408945680323,0.02003408386221575,0.02372777404163877,0.030529820788995993,2.137698686911077e-05,0.0,0.0507147696348372,-0.021212903817818485,-0.022267270662005678,0.012090751546330356,-0.04073818691494834,0.015691540660237036,0.021071232659859655,0.0028153578923720128,-0.01816529099886377,-0.1433215173491174,0.03542031950126656,0.00548606947651642,183.0,Cosmo
f94r,0.04791731530476023,-0.08613955752759278,0.041754311333598554,0.0453598574725651,0.0015197289489626425,-0.06920454369040935,0.0033429236385841415,-0.017332988130485595,0.11971965394575595,0.00988257898400309,-0.0358204448238891,-0.0044701607567502535,-0.09500478280088304,0.04044873771239177,0.0026030258476703177,0.034370179340502766,-0.002617536958794669,-0.0010086724515651507,0.022971456297592202,0.004678562871491626,-0.05286213665201662,-0.015270548247078533,0.009084845041627716,0.004673509088868974,0.0401879859588372,-0.00607621628312223,-0.007387458076200337,-0.16545309629045651,0.034678488861709766,-0.02812328538696729,-25.28125,Herbal
f94v,-0.018491764627623253,-0.007052380517208828,-0.0002645246963459136,0.010223416999249474,0.006832455343553319,0.014350153242698616,0.008655650033174818,-0.017332988130485595,0.008997606131218416,0.0060187779697553345,-0.059606969817851935,-0.021253546412388986,-0.008431491325394058,-0.006158362021971925,0.01624707317923274,0.03195530370659791,-0.017106790762223795,-0.0010086724515651507,0.0297331080725258,-0.04651680056729127,-0.03004156191161575,-0.009233359162316393,0.08672309667166878,-0.018992272123398588,-0.023081755649469966,-0.00607621628312223,0.017485760953019625,0.004191916991359457,-0.009439158197113828,-0.09453236531935083,-6.28125,Herbal
f95r1,-0.08895220873028595,-0.06991886134004838,0.0554886234340011,0.07626205969847086,0.006255698638756628,0.026462044043429167,0.008078893328378127,-0.007624250266407926,0.16885533947736853,-0.024453201267003302,-0.08306174247958412,-0.011929313018175777,-0.006797347328470094,0.11717144668705431,-0.0050929248982449216,-0.029565411471716055,-0.017299042997156025,-0.0010086724515651507,0.03694256688248446,0.15409840658449186,-0.040903813185286804,-0.03989759063400725,-0.04218202685039217,-0.019953533298059746,0.01556094357190848,-0.00607621628312223,-0.057588736788016626,-0.1302885213437362,0.034678488861709766,0.04859942358769498,-4.28125,Herbal
f95r2,0.0046940982624632255,-0.13075209226053505,0.07355424958614562,0.050454022338264376,-0.010212287105375117,0.017859364923360377,-0.021047320263854884,0.03329992326191947,-0.030481025276226148,-0.012655241330908916,-0.05233788847933832,-0.015739070914206257,-0.08250092358507571,0.009883748518196012,0.09445236206255145,0.040853661896847304,0.02362513053117137,-0.0010086724515651507,0.02760251526640975,0.00035624116726193367,0.011818320279134972,0.038140998526617065,0.03671683022223902,0.007452144470159502,-0.007666290052277338,-0.00607621628312223,-0.10834454359642265,-0.24433546739264855,-0.023013818830597943,-0.15995409736597344,-28.28125,Herbal
f95v1,0.006641517931401886,-0.031000929218232776,-0.009319276325354967,0.022324627120261564,0.011317519234557809,-0.0029131115453186474,-0.012500311716846336,-0.00023897103646849938,0.06645719824427587,-0.029100118535279787,-0.0025704969397948862,0.044414558859676684,-0.031110682321416727,0.0846430258091189,-0.005839750887789347,-0.016703408318450755,-0.009913763767216598,0.007538336095443398,0.04631938208454239,-0.018252435669263017,0.10713369407552142,-0.02006521157832722,0.05067333784963272,-0.0343091884304139,-0.015888728654462773,0.0024707922638863176,-0.11808164194111592,-0.07112330683871587,-0.17960722542400442,0.12718211382087086,9.71875,Herbal
f95v2,0.14967036408524803,-0.15092614289344644,0.04289760401652537,-0.01066148399084954,0.03962948504652362,-0.06501247051967762,-0.005422320263854884,-0.0017079881304855951,0.21042087345795107,-0.03203815272331398,-0.08002776189705985,0.005819473389591212,-0.11177307548380988,0.22032678649287957,-0.020262827810866274,0.004263472023429582,-0.027007780861233694,-0.0010086724515651507,-0.005229763214602917,-0.1054586322504596,0.03555249749432485,0.0365587200456044,0.010609235285530157,-0.005997222618448095,0.06076725425152013,-0.00607621628312223,-0.020725872710346704,-0.24967565726606628,-0.256988177804957,-0.12949523660647966,-43.28125,Herbal
